"rf","obs","res","station_european_code","country_code","component_code","component_caption","year","airid","country_is","type_of_st","alt10_enh","NO2_2010","Xcoord","Ycoord","clc10_100p","clc10_10p","clc10_12p","clc10_15p","clc10_18p","clc10_1p","clc10_20p","clc10_25p","clc10_2p","clc10_30p","clc10_35p","clc10_3p","clc10_40p","clc10_4p","clc10_50p","clc10_5p","clc10_60p","clc10_6p","clc10_70p","clc10_7p","clc10_80p","clc10_8p","clc10p","clc14_100p","clc14_10p","clc14_12p","clc14_15p","clc14_18p","clc14_1p","clc14_20p","clc14_25p","clc14_2p","clc14_30p","clc14_35p","clc14_3p","clc14_40p","clc14_4p","clc14_50p","clc14_5p","clc14_60p","clc14_6p","clc14_70p","clc14_7p","clc14_80p","clc14_8p","clc14p","clc3_100p","clc3_10p","clc3_12p","clc3_15p","clc3_18p","clc3_1p","clc3_20p","clc3_25p","clc3_2p","clc3_30p","clc3_35p","clc3_3p","clc3_40p","clc3_4p","clc3_50p","clc3_5p","clc3_60p","clc3_6p","clc3_70p","clc3_7p","clc3_80p","clc3_8p","clc3p","clc5_100p","clc5_10p","clc5_12p","clc5_15p","clc5_18p","clc5_1p","clc5_20p","clc5_25p","clc5_2p","clc5_30p","clc5_35p","clc5_3p","clc5_40p","clc5_4p","clc5_50p","clc5_5p","clc5_60p","clc5_6p","clc5_70p","clc5_7p","clc5_80p","clc5_8p","clc5p","clc7_10p","clc7_1p","clc7_2p","clc7_3p","clc7_4p","clc7_5p","clc7_6p","clc7_7p","clc7_8p","clc7p","MAJRDS_EU_100p","MAJRDS_EU_10p","MAJRDS_EU_1p","MAJRDS_EU_20p","MAJRDS_EU_2p","MAJRDS_EU_3p","MAJRDS_EU_4p","MAJRDS_EU_50p","MAJRDS_EU_5p","MAJRDS_EU_7p","MAJRDS_EUp","ROADS_EU_100p","ROADS_EU_10p","ROADS_EU_1p","ROADS_EU_20p","ROADS_EU_2p","ROADS_EU_3p","ROADS_EU_4p","ROADS_EU_50p","ROADS_EU_5p","ROADS_EU_7p","ROADS_EUp","no2_10MACC","no2_10SAT","XY","RES","RES_1","RES_2","RES_3","RES_4","RES_5","RES_6","RES_7","RES_8","RES_10","RES_12","RES_15","RES_18","RES_20","RES_25","RES_30","RES_35","RES_40","RES_50","RES_60","RES_70","RES_80","RES_100","REGION","strata_run5","pop2011","DEHM_NO2_2010","PREDNO2LURFULL","climate_zone","zone.name","zoneID","index","nfold","x_trun","y_trun","alt_t","df_type"
22.4265839666667,21.185,-1.24158396666668,"FR13002","FR",8,"NO2","2006",4041,"FR","Background",339,20.04,4078778.409,2714983.834,7444,215,298,487,702,5,868,1226,13,1576,2059,28,2588,43,3560,70,4527,91,5293,116,5896,149,1,-12557,-45,-53,-70,-91,0,-127,-299,0,-545,-840,-1,-1245,-6,-2308,-11,-3526,-18,-5329,-25,-7480,-33,0,1344,0,10,40,76,0,118,210,0,338,495,0,656,0,877,0,999,0,1115,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,156051,4417,0,12183,0,31,313,81213,1092,2088,0,476790,10194,0,34948,0,31,517,188463,1891,4344,0,9.680315018,1.049438596,1.11e+13,1,5,13,28,43,70,91,116,149,215,288,447,626,750,1016,1238,1564,1932,2669,3452,4075,4536,5823,2,4,881,7.092404437,22.0853,7,"Atlantic",2,1042,4,0.49402858211483,0.342350540301592,-0.423060549954968,"train"
25.1171290333333,29.095,3.97787096666671,"FR32005","FR",8,"NO2","2006",4043,"FR","Background",320,26.468,3889943.692,2633396.171,3331,317,434,626,767,5,895,1192,13,1601,1955,29,2211,49,2557,81,2835,113,3045,149,3127,197,1,-4302,0,0,-19,-58,0,-75,-126,0,-183,-248,0,-367,0,-818,0,-1262,0,-1855,0,-2708,0,0,378,9,25,51,62,0,69,122,0,184,218,0,218,0,230,0,287,0,287,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58116,0,0,3826,0,0,0,31949,0,0,0,252880,3052,0,17674,61,415,713,93568,993,1426,0,8.35219574,0.923217416,1.02e+13,1,5,13,29,49,81,113,149,197,308,401,540,633,720,905,1229,1530,1749,2017,2231,2412,2494,2607,2,5,2576,5.313220859,19.21128,7,"Atlantic",2,1044,4,0.428316950539102,0.318047076734379,-0.411211251096192,"train"
29.3620571666666,29.199,-0.16305716666664,"FR07004","FR",8,"NO2","2006",4045,"FR","Background",338,25.725,3785779.996,2545278.088,10156,305,412,633,888,5,1081,1591,13,2124,2709,29,3421,49,5150,81,6447,113,7521,149,8273,195,1,-5492,-2,-13,-52,-92,0,-126,-188,0,-268,-364,0,-455,0,-604,0,-1208,0,-1952,0,-3061,0,0,2524,98,136,218,366,1,483,696,3,890,984,8,1067,14,1422,27,1820,38,2166,48,2347,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271194,8971,0,26098,553,1170,2594,132202,4051,5831,0,739796,17478,0,50702,553,1170,2594,288291,4051,7568,0,11.56403923,0.713845134,9.64e+12,1,4,10,21,35,54,75,101,136,207,276,410,506,575,851,1172,1579,2074,3284,4076,4750,5321,6987,2,5,3958,3.969235815,26.20382,7,"Atlantic",2,1045,2,0.392069556395375,0.291798321211094,-0.422445188829316,"train"
35.2101456,35.499,0.288854400000012,"FR07010","FR",8,"NO2","2006",4051,"FR","Traffic",204,27.269,3751593.562,2609559.426,4390,315,434,693,979,5,1209,1700,13,2001,2291,29,2572,49,2844,81,3194,113,3434,149,3806,197,1,-4227,0,0,0,0,0,0,-5,0,-140,-381,0,-579,0,-1108,0,-1733,0,-2287,0,-3091,0,0,905,97,150,277,374,0,431,547,0,641,725,1,828,6,903,12,905,19,905,30,905,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85202,8610,400,16502,980,1830,2949,53408,3973,5223,100,336110,10606,400,34769,980,1852,3048,127709,4191,5792,100,6.888844013,0.902734518,9.79e+12,1,5,13,28,43,69,94,119,150,218,284,413,594,757,1080,1268,1466,1639,1836,2184,2424,2796,3345,2,4,4023,4.129527497,29.82226,7,"Atlantic",2,1046,1,0.380173193313495,0.310946549003018,-0.329758843552595,"train"
20.9691110333334,19.573,-1.39611103333335,"FR07013","FR",8,"NO2","2006",4052,"FR","Background",218,15.236,3752087.07,2609103.834,4288,311,427,679,936,5,1127,1575,13,1910,2171,29,2399,49,2757,81,3064,113,3356,149,3787,197,1,-4336,0,0,0,0,0,-4,-75,0,-270,-510,0,-716,0,-1238,0,-1812,0,-2405,0,-3090,0,0,905,126,155,217,292,0,346,478,0,571,664,3,729,7,880,17,905,31,905,53,905,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85106,10768,0,16462,245,1039,2401,51579,4053,6866,0,330651,12698,0,31712,245,1094,2744,122928,4607,7775,0,6.756549835,0.806419373,9.79e+12,1,5,13,26,42,64,82,96,114,185,272,462,644,777,1079,1277,1414,1569,1772,2054,2346,2777,3243,2,1,2470,4.129527497,20.21898,7,"Atlantic",2,1047,3,0.38034492664935,0.310810836529264,-0.340624388418433,"train"
18.4831852,16.295,-2.18818520000001,"FR16065","FR",8,"NO2","2006",4061,"FR","Background",328,17.259,4121557.501,2738058.956,8277,144,187,292,395,5,483,759,11,1132,1577,19,2065,32,3122,50,4463,67,5573,84,6509,103,1,-8540,-54,-108,-245,-383,0,-461,-579,0,-653,-727,0,-834,0,-1100,0,-1485,-1,-2427,-5,-4106,-14,0,1942,39,39,39,44,5,63,135,11,167,240,18,363,27,755,36,990,39,1197,39,1499,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186214,0,0,4429,0,0,0,63020,0,0,0,492388,4636,0,18838,260,469,1115,148046,1852,2760,0,13.15815258,1.865141749,1.13e+13,0,0,0,1,5,14,28,45,64,105,148,253,349,410,596,916,1271,1621,2163,3169,3936,4391,5442,2,2,1517,9.644383144,17.61037,7,"Atlantic",2,1049,1,0.508915060498189,0.349224194555373,-0.416241545179482,"train"
41.1541020666667,36.985,-4.16910206666667,"FR16057","FR",8,"NO2","2006",4062,"FR","Background",236,35.903,4122038.695,2741789.099,9067,313,424,662,924,5,1145,1770,13,2320,2988,29,3738,49,4901,81,6046,113,6981,149,7737,197,1,-10213,0,0,0,-9,0,-24,-45,0,-129,-244,0,-369,0,-872,0,-1503,0,-2727,0,-4575,0,0,2239,81,109,140,174,3,228,379,8,514,663,14,844,20,1270,28,1590,33,1844,42,1965,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,212100,13433,366,37431,772,1462,2125,93221,3262,5881,222,531190,21581,366,64941,772,1859,3021,232775,5188,9489,222,13.15815258,1.865141749,1.13e+13,0,2,5,15,29,53,80,107,146,230,294,435,627,770,1211,1604,2028,2521,3188,3845,4295,4862,5807,2,3,7104,9.876130178,38.83561,7,"Atlantic",2,1050,1,0.50908250874789,0.350335335519185,-0.354104812904841,"train"
23.8110315333333,21.472,-2.33903153333331,"FR16066","FR",8,"NO2","2006",4063,"FR","Background",248,22.344,4119078.856,2739649.817,8918,286,371,543,779,5,941,1347,13,1782,2291,29,2741,49,3633,81,4506,113,5641,149,6741,194,1,-7493,0,0,0,0,0,0,-35,0,-105,-217,0,-452,0,-1212,0,-1893,0,-3040,0,-4294,0,0,2054,80,126,255,402,0,458,491,0,547,601,0,676,0,772,4,994,11,1267,24,1690,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,0,0,0,0,0,0,0,-3,0,199405,6116,0,21837,0,0,9,87162,1031,2752,0,513056,10782,242,38097,333,735,938,197524,2951,6906,24,13.15815258,1.865141749,1.13e+13,1,5,13,29,49,77,102,125,151,206,245,288,377,479,802,1140,1562,1905,2637,3197,3948,4511,5926,2,1,3625,9.644383144,27.11895,7,"Atlantic",2,1051,4,0.508052529446513,0.349698082774895,-0.362813609006516,"train"
20.1534557,18.017,-2.13645569999998,"FR05084","FR",8,"NO2","2006",4066,"FR","Industrial",40,14.619,3639986.935,2974925.912,2603,206,267,357,434,5,485,637,13,872,1139,29,1388,48,1697,77,1888,100,1994,124,2180,151,1,-8258,-40,-66,-109,-147,0,-198,-378,0,-563,-749,0,-971,0,-1462,0,-2045,0,-2894,-3,-4376,-10,0,861,11,24,72,127,0,174,313,0,494,690,0,748,0,811,0,811,0,861,0,861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66384,0,0,0,0,0,0,12696,0,0,0,295507,6657,166,17237,555,753,820,93661,1130,2413,0,12.31948662,2.145754337,1.08e+13,1,5,13,29,48,77,100,124,150,195,243,285,306,306,306,309,362,552,798,989,1045,1231,1654,2,2,1951,8.603033307,22.65225,7,"Atlantic",2,1052,4,0.341335771512325,0.419782502315981,-0.153013435169438,"train"
26.8632216,24.095,-2.7682216,"FR33202","FR",8,"NO2","2006",4078,"FR","Background",461,25.065,4020965.584,2541579.178,6476,316,426,647,832,5,953,1324,13,1809,2295,29,2675,49,3579,81,4304,113,4770,149,5357,197,1,-13331,0,0,-1,-24,0,-61,-213,0,-485,-856,0,-1378,0,-2546,0,-4111,0,-6027,0,-8151,0,0,1328,27,42,60,73,0,100,303,0,552,705,0,854,0,1031,0,1220,0,1257,2,1277,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,186316,5032,0,17041,0,0,0,103275,342,1990,0,507689,16306,25,52321,226,734,1013,245127,2138,6175,0,10.08399868,1.283729792,1.02e+13,1,5,13,29,49,81,113,147,188,289,384,575,724,806,966,1158,1455,1668,2364,2882,3287,3822,4802,2,5,10655,5.064123726,26.49399,5,"Alpine",1,1055,1,0.473910591540289,0.290696483983284,-0.492397984595927,"train"
28.5291564333334,25.986,-2.54315643333335,"FR30034","FR",8,"NO2","2006",4082,"FR","Background",198,24.994,4040554.801,2848894.039,8560,316,421,638,890,5,1102,1706,13,2334,3112,29,3822,49,4924,81,5742,113,6431,149,7164,197,1,-10757,0,-4,-17,-31,0,-38,-40,0,-63,-160,0,-312,0,-962,0,-2267,0,-3978,0,-5974,0,0,2007,84,118,189,229,0,283,407,0,486,594,0,709,0,1018,5,1239,14,1376,25,1618,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,185762,6765,0,36152,0,222,779,89891,1753,3511,0,518281,20795,301,78058,805,1735,3010,262847,6042,10506,0,15.84998035,1.499896526,1.15e+13,1,5,13,29,49,76,99,124,156,232,303,449,661,819,1279,1773,2352,2858,3546,4017,4385,4723,5551,2,1,9242,9.29606268,36.22871,7,"Atlantic",2,1056,2,0.48072734341098,0.382239926378205,-0.324990994832418,"train"
20.2240117333333,18.132,-2.09201173333329,"FR30030","FR",8,"NO2","2006",4085,"FR","Background",219,20.12,4034048.401,2841077.935,5390,246,306,434,517,5,568,714,13,787,848,29,925,47,1439,75,2000,101,2655,130,3411,171,1,-13962,-2,-15,-78,-182,0,-284,-610,0,-1092,-1671,0,-2275,0,-3616,0,-5281,0,-7208,0,-9122,0,0,1249,83,103,130,141,1,143,171,3,180,180,8,180,15,256,25,417,35,663,46,826,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127154,0,0,1179,0,0,0,18389,0,0,0,410615,4889,94,17069,209,881,1367,86796,1992,3305,0,15.84998035,1.499896526,1.15e+13,1,4,10,21,32,50,66,84,112,154,182,263,317,349,419,453,514,591,1029,1369,1684,2219,3648,2,4,1967,9.29606268,23.95653,7,"Atlantic",2,1057,3,0.478463214407178,0.379911652815552,-0.341387265943818,"train"
23.8564357333333,22.555,-1.30143573333332,"FR18019","FR",8,"NO2","2006",4088,"FR","Background",29,25.994,3774924.936,2934978.324,5904,236,321,505,690,0,843,1127,3,1449,1815,15,2258,32,2983,60,3536,88,4135,119,4610,160,0,-14241,-15,-38,-105,-205,0,-260,-387,0,-656,-984,0,-1389,0,-2630,0,-4236,0,-6332,0,-8711,0,0,1037,114,136,178,245,0,309,368,1,403,439,7,544,17,769,34,845,50,910,69,967,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-5,-10,-14,-17,-21,-24,-27,-28,-1,132089,7605,0,18041,309,1295,1664,58940,1969,2923,0,345397,7812,0,34833,309,1295,1664,129589,1969,2923,0,15.94759846,2.940455675,1.11e+13,0,0,2,8,15,26,38,50,68,111,172,306,419,506,730,986,1204,1391,1686,2058,2509,2811,4000,2,4,3308,11.51429608,24.64013,7,"Atlantic",2,1058,2,0.388292159342626,0.407882850899859,-0.133003407277989,"train"
21.1810619666667,24.542,3.36093803333334,"FR16017","FR",8,"NO2","2006",4089,"FR","Background",109,20.634,4186004.51,2869028.157,4265,27,40,72,105,1,122,176,3,210,306,7,508,9,835,12,1157,14,2079,17,2865,22,0,-9667,-162,-231,-381,-512,-4,-599,-846,-7,-1138,-1489,-11,-1775,-18,-2488,-31,-3473,-47,-4341,-67,-5552,-95,-1,809,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,116,0,248,0,442,0,0,41,0,0,0,0,0,0,0,0,0,2,0,17,0,41,0,41,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,81410,0,0,0,0,0,0,15795,0,0,0,355792,306,0,4220,0,0,0,67887,0,0,0,16.30800629,2.913761377,1.2e+13,0,1,3,7,9,12,14,17,22,27,40,72,105,113,140,142,189,334,589,739,1458,1994,2925,2,2,3,10.5944503,17.32182,8,"Continental",3,1059,1,0.531341646979983,0.388237509655851,-0.243543046299056,"train"
24.0826650333333,25.095,1.01233496666667,"FR16055","FR",8,"NO2","2006",4098,"FR","Industrial",219,24.288,4134490.1,2744603.081,3780,162,188,229,260,5,269,302,13,400,552,27,700,43,926,67,1200,87,1609,107,2059,125,1,-13888,-22,-33,-72,-179,0,-324,-742,0,-1215,-1753,0,-2308,-1,-3644,-4,-5279,-4,-7178,-5,-9554,-10,0,1206,56,82,123,154,0,163,194,0,274,377,0,465,1,494,3,561,10,770,18,917,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154515,0,0,9519,0,0,0,44202,0,0,0,389030,5107,0,22807,0,0,617,99336,1901,3148,0,13.54417801,1.759191036,1.13e+13,1,5,13,27,42,64,77,89,98,106,106,106,106,106,108,126,175,235,432,638,818,958,1978,2,3,1208,10.58179585,23.35047,7,"Atlantic",2,1060,1,0.513415409768205,0.351173568978769,-0.341387265943818,"train"
17.1568964666667,14.492,-2.66489646666669,"FR10032","FR",8,"NO2","2006",4100,"FR","Background",57,15.172,3727289.476,3098902.348,3626,65,99,184,285,1,377,610,2,837,1128,4,1442,6,1908,11,2367,17,2713,24,2968,35,0,-19542,-4,-26,-110,-227,0,-332,-652,0,-1088,-1638,0,-2315,0,-4219,0,-6496,0,-8895,0,-11892,0,0,332,0,0,0,0,0,5,76,0,114,126,0,130,0,130,0,151,0,212,0,243,0,0,246,0,0,0,0,0,0,3,0,64,183,0,241,0,246,0,246,0,246,0,246,0,0,0,0,0,0,0,0,0,0,0,0,120154,0,0,0,0,0,0,46139,0,0,0,307581,4255,0,17737,389,939,1590,114930,2084,3097,0,14.95514488,2.816620111,1.16e+13,0,1,2,4,6,11,17,24,35,65,99,184,285,372,516,606,749,988,1410,1810,2087,2311,2880,2,2,4,8.837308228,19.93321,7,"Atlantic",2,1061,1,0.371715738188775,0.45671280139219,-0.179605302026775,"train"
20.3982395333333,18.035,-2.36323953333331,"FR18008","FR",8,"NO2","2006",4102,"FR","Background",87,17.416,3840451.294,2994203.215,3429,129,180,317,421,5,498,705,13,988,1301,28,1615,42,2156,55,2429,69,2749,83,2999,99,1,-1390,-87,-98,-116,-146,0,-185,-256,0,-289,-320,-1,-373,-6,-506,-17,-581,-27,-691,-39,-790,-55,0,507,4,21,70,92,0,106,107,0,129,254,0,388,0,460,0,471,0,493,0,507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,0,-1,0,143071,0,0,451,0,0,0,46369,0,0,0,404023,8337,0,26982,385,1074,1322,148748,1727,3465,0,12.23110008,2.467674017,1.15e+13,1,5,13,28,42,55,69,83,98,125,159,247,329,392,598,859,1047,1218,1636,1870,2161,2397,2789,2,3,1123,10.09070576,23.83548,7,"Atlantic",2,1062,3,0.411094342986618,0.425524856170811,-0.218784838165331,"train"
32.6864976,27.458,-5.22849760000004,"FR18042","FR",8,"NO2","2006",4103,"FR","Background",96,25.072,3838717.888,2993055.208,3502,301,402,611,827,5,983,1319,13,1625,1889,29,2028,49,2291,81,2538,113,2805,149,2984,196,1,-1651,0,0,-12,-42,0,-79,-206,0,-297,-348,0,-397,0,-539,0,-657,0,-895,0,-1197,0,0,507,0,6,60,149,0,205,291,0,347,415,0,468,0,471,0,471,0,507,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,153756,6548,307,14438,709,1072,1349,81732,1615,2021,152,418827,21161,394,50515,1276,2378,3484,184969,4946,8726,194,12.32129288,2.530498981,1.15e+13,1,5,13,29,49,81,113,149,196,301,396,551,678,778,1009,1237,1416,1493,1725,1972,2203,2366,2862,2,3,4986,10.09070576,37.76992,7,"Atlantic",2,1063,4,0.41049114385961,0.425182886009227,-0.229236619412127,"train"
42.7341887333333,41.625,-1.10918873333333,"FR04014","FR",8,"NO2","2006",4108,"FR","Background",46,39.946,3763676.681,2887015.06,28335,304,405,625,878,5,1084,1643,13,2342,3215,29,4186,49,6589,81,9830,113,13556,149,17795,197,1,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,0,0,4357,36,52,75,99,0,118,222,0,344,443,0,497,0,620,0,754,2,1222,8,1885,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,781654,8485,0,51930,100,604,804,201413,1108,2063,0,1654371,16159,0,82039,453,1702,2682,430592,3693,5944,0,27.59132385,4.479620457,1.09e+13,1,5,13,29,46,69,90,113,144,206,269,411,586,742,1168,1741,2502,3413,5692,8712,11784,15108,22672,2,3,32245,23.84991615,46.29026,7,"Atlantic",2,1064,3,0.384377936364074,0.393595477094476,-0.162895240941324,"train"
41.8416078,37.035,-4.80660779999997,"FR04037","FR",8,"NO2","2006",4109,"FR","Background",60,37.629,3761045.452,2886325.142,26916,317,441,698,956,5,1176,1814,13,2604,3591,29,4685,49,7176,81,10206,113,13717,149,17878,197,1,-397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,3560,28,43,75,127,0,168,235,0,273,324,0,383,0,507,0,789,2,1052,6,1686,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772318,5989,0,50775,0,123,1136,205471,2228,3387,0,1632733,19756,0,96719,201,870,3412,481455,6672,11238,0,27.59132385,4.479620457,1.09e+13,1,5,13,29,49,81,111,143,185,284,380,568,733,881,1368,2086,2992,4002,6318,8996,12168,15512,22075,2,3,38118,23.84991615,47.87478,7,"Atlantic",2,1065,1,0.383462308383233,0.393389963216999,-0.183899262112764,"train"
45.7106199666667,38.503,-7.20761996666668,"FR04055","FR",8,"NO2","2006",4113,"FR","Background",50,35.652,3760386.293,2890305.964,27330,296,406,651,935,5,1154,1786,13,2604,3557,29,4653,49,7418,81,10631,113,13805,148,17646,189,1,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-36,0,-36,0,0,4016,0,0,0,0,0,1,26,0,66,125,0,171,0,490,0,1103,0,1714,0,2572,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,902222,8179,0,24167,0,0,64,197594,1092,3100,0,1764284,20919,341,84101,972,1658,2754,494192,5078,8864,0,27.59132385,4.479620457,1.09e+13,1,5,13,29,49,81,113,148,189,296,406,651,935,1151,1747,2494,3316,4275,6505,8862,11320,14208,21866,2,1,29794,23.84991615,46.58143,7,"Atlantic",2,1067,3,0.383232930999424,0.394575776842333,-0.169162717446799,"train"
44.8758318333333,37.619,-7.25683183333333,"FR04160","FR",8,"NO2","2006",4115,"FR","Background",49,35.795,3759490.635,2888755.996,26698,279,384,605,867,1,1081,1741,4,2552,3545,13,4688,26,7335,52,10367,81,13783,115,17727,161,0,-536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,0,-36,0,-67,0,0,3626,0,6,35,55,0,77,115,0,142,199,0,251,0,378,0,525,0,1065,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,-4,-9,-16,-23,-29,-32,-34,-36,-1,819860,4808,0,29297,0,0,0,197770,520,1599,0,1710439,19114,301,78160,526,767,1028,512350,3420,8445,100,27.59132385,4.479620457,1.09e+13,0,1,4,13,26,52,81,115,161,279,378,564,799,986,1590,2340,3239,4281,6592,9265,12018,15114,22038,2,5,17380,23.84991615,43.37254,7,"Atlantic",2,1068,3,0.382921255532916,0.394114069895067,-0.167617820087311,"train"
30.4194907,28.027,-2.39249070000001,"FR33101","FR",8,"NO2","2006",4121,"FR","Background",278,27.388,4002848.913,2503387.689,4724,247,356,570,800,5,954,1303,13,1720,2118,29,2495,46,3156,71,3582,93,3838,117,4036,152,1,-14453,0,0,-11,-29,0,-48,-126,0,-260,-433,0,-658,0,-1544,0,-3103,0,-5141,0,-7707,0,0,1047,0,2,21,49,0,80,162,0,271,391,0,532,0,712,0,804,0,865,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147684,3649,208,16154,333,950,1275,54824,1596,2293,0,528844,18586,421,60204,1045,2522,4030,225498,6353,9898,0,10.24023056,1.402310848,1e+13,1,5,13,29,46,71,93,117,152,247,354,547,737,853,1108,1394,1649,1831,2285,2619,2814,2910,3268,2,5,9553,5.917142821,32.71155,5,"Alpine",1,1070,1,0.467606263453571,0.279319942146448,-0.383721846882913,"train"
27.9898261333333,26.574,-1.4158261333333,"FR12027","FR",8,"NO2","2006",4123,"FR","Background",317,22.375,3515777.78,2289274.341,4695,317,437,681,942,5,1146,1633,13,1984,2267,29,2473,49,2896,81,3309,113,3733,149,4152,197,1,-6091,0,0,0,0,0,0,0,0,-24,-140,0,-221,0,-598,0,-1241,0,-1848,0,-2741,0,0,595,4,26,82,123,0,144,210,0,284,416,0,476,0,525,0,561,0,562,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133258,4873,0,19006,0,15,278,69124,830,1950,0,452982,19441,567,54620,790,1501,3705,177796,6089,9987,232,4.581831455,0.543641448,8.05e+12,1,5,13,29,49,81,113,149,197,313,411,599,819,1002,1423,1700,1851,1997,2317,2669,3087,3400,3751,2,2,6669,2.374911696,27.44991,12,"Southern",5,1071,4,0.298112860167624,0.215539515534988,-0.409308952917726,"train"
17.9758437666667,16.279,-1.69684376666671,"FR31033","FR",8,"NO2","2006",4125,"FR","Background",133,14.129,3593234.489,2498387.19,3746,287,392,581,757,3,864,1072,6,1375,1633,16,1867,33,2324,62,2816,91,3226,126,3488,172,1,-14485,-4,-14,-58,-134,0,-221,-476,0,-743,-1149,0,-1677,0,-2992,0,-4369,0,-6289,0,-8525,0,0,428,0,0,0,0,0,0,1,0,48,106,0,182,0,317,0,386,0,428,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112468,525,0,7682,0,0,0,29603,0,0,0,251238,6723,0,18812,15,1105,1621,77610,2664,4008,0,7.521733761,0.749004483,8.98e+12,1,3,6,16,33,62,91,126,172,287,392,580,737,835,1036,1292,1476,1612,1920,2343,2675,2905,3136,2,5,2582,3.817877681,16.726,9,"Atlantic",2,1072,4,0.325066625903807,0.277830385505215,-0.267955608481228,"train"
